name = zilien_data_COstrip_11-11-21.csv AND 2021-11-11 08_56_25 CO-strip_01_01_CVA_DUSB0_C01.mpt
technique = EC-MS
tstamp = 1636617385.0
backend_name = memory
id = 7
timecol 'time/s' for: 'raw potential / [V]' and 'raw current / [mA]' and 'selector' and '$U_{RHE}$ / [V]' and 'J / [mA cm$^{-2}$]'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M40-x' for: 'M40'
timecol 'M32-x' for: 'M32'
timecol 'M4-x' for: 'M4'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
N_header_lines = 16

time/s,	raw potential / [V],	raw current / [mA],	selector,	$U_{RHE}$ / [V],	J / [mA cm$^{-2}$],	M28-x,	M28,	M18-x,	M18,	M40-x,	M40,	M32-x,	M32,	M4-x,	M4,	M44-x,	M44,	M2-x,	M2
15436.791574716568,	0.0895392,	-0.001817874665982575,	19,	0.0895392,	-0.009274870744809056,	15091.549999952316,	1.044925e-10,	15091.480000019073,	1.317146e-09,	15091.700000047684,	2.224867e-12,	15091.630000114441,	2.260096e-10,	15091.400000095367,	1.818374e-08,	15091.77999997139,	1.098378e-11,	15091.890000104904,	2.53743e-10,	
15437.591174840927,	0.085531741,	-0.001819193111990063,	19,	0.085531741,	-0.009281597510153382,	15092.119999885559,	1.040231e-10,	15092.039999961853,	1.311237e-09,	15092.259999990463,	2.080452e-12,	15092.19000005722,	2.255085e-10,	15091.97000002861,	1.817917e-08,	15092.33999991417,	1.119427e-11,	15092.460000038147,	2.543286e-10,	
15438.390774726868,	0.081539795,	-0.001834891308924613,	19,	0.081539795,	-0.00936169035165619,	15092.680000066757,	1.044873e-10,	15092.609999895096,	1.31325e-09,	15092.829999923706,	1.963391e-12,	15092.75,	2.262686e-10,	15092.52999997139,	1.822729e-08,	15092.900000095367,	1.098385e-11,	15093.019999980927,	2.540888e-10,	
15439.190374851227,	0.077532835,	-0.001865729659843763,	19,	0.077532835,	-0.009519028876753892,	15093.240000009537,	1.043235e-10,	15093.170000076294,	1.310622e-09,	15093.390000104904,	2.123825e-12,	15093.319999933243,	2.25246e-10,	15093.08999991417,	1.813876e-08,	15093.460000038147,	1.090355e-11,	15093.579999923706,	2.528779e-10,	
15439.989974737167,	0.073546514,	-0.00192236469346447,	19,	0.073546514,	-0.009807983129920764,	15093.799999952316,	1.033338e-10,	15093.730000019073,	1.309114e-09,	15093.950000047684,	2.185162e-12,	15093.880000114441,	2.256717e-10,	15093.650000095367,	1.80974e-08,	15094.02999997139,	1.101011e-11,	15094.140000104904,	2.525932e-10,	
15440.789574861526,	0.069533005,	-0.00200188527164474,	19,	0.069533005,	-0.010213700365534387,	15094.369999885559,	1.045811e-10,	15094.289999961853,	1.312584e-09,	15094.519999980927,	1.984102e-12,	15094.44000005722,	2.251227e-10,	15094.22000002861,	1.817868e-08,	15094.58999991417,	1.096477e-11,	15094.710000038147,	2.536873e-10,	
15441.589174747467,	0.065545157,	-0.002128734203282138,	19,	0.065545157,	-0.010860888792255805,	15094.930000066757,	1.041398e-10,	15094.849999904633,	1.316356e-09,	15095.079999923706,	2.03721e-12,	15095.0,	2.273006e-10,	15094.77999997139,	1.818706e-08,	15095.150000095367,	1.107572e-11,	15095.269999980927,	2.537447e-10,	
15442.388774633408,	0.061543357,	-0.002310602384948554,	19,	0.061543357,	-0.01178878767830895,	15095.490000009537,	1.038284e-10,	15095.420000076294,	1.309948e-09,	15095.640000104904,	2.084971e-12,	15095.569999933243,	2.254913e-10,	15095.33999991417,	1.816734e-08,	15095.72000002861,	1.083474e-11,	15095.829999923706,	2.535533e-10,	
15443.188374757767,	0.057558335,	-0.002567184151631921,	19,	0.057558335,	-0.013097878324652657,	15096.05999994278,	1.034853e-10,	15095.980000019073,	1.315148e-09,	15096.200000047684,	2.020264e-12,	15096.130000114441,	2.256365e-10,	15095.91000008583,	1.816138e-08,	15096.27999997139,	1.103811e-11,	15096.390000104904,	2.536985e-10,	
15443.987974643707,	0.053548355,	-0.002928029559514218,	19,	0.053548355,	-0.014938926324052132,	15096.619999885559,	1.041258e-10,	15096.539999961853,	1.309345e-09,	15096.769999980927,	2.151536e-12,	15096.69000005722,	2.26364e-10,	15096.47000002861,	1.818919e-08,	15096.83999991417,	1.097767e-11,	15096.960000038147,	2.54103e-10,	
15444.447774648666,	0.051245853,	-0.003190992950879858,	19,	0.051245853,	-0.016280576279999275,	15097.180000066757,	1.050065e-10,	15097.109999895096,	1.309266e-09,	15097.329999923706,	2.040143e-12,	15097.25,	2.260495e-10,	15097.02999997139,	1.814659e-08,	15097.400000095367,	1.093407e-11,	15097.519999980927,	2.511335e-10,	
15444.527774810791,	0.050878208,	-0.003188386927546957,	20,	0.050878208,	-0.016267280242586515,	15097.740000009537,	1.038084e-10,	15097.670000076294,	1.311237e-09,	15097.890000104904,	1.921407e-12,	15097.819999933243,	2.262825e-10,	15097.58999991417,	1.815226e-08,	15097.97000002861,	1.090623e-11,	15098.079999923706,	2.534366e-10,	
15444.947574615479,	0.048753511,	-0.003548685001785823,	20,	0.048753511,	-0.018105535723397057,	15098.30999994278,	1.041781e-10,	15098.230000019073,	1.313583e-09,	15098.450000047684,	2.006644e-12,	15098.380000114441,	2.263195e-10,	15098.16000008583,	1.814258e-08,	15098.52999997139,	1.085422e-11,	15098.640000104904,	2.538579e-10,	
15445.747174739838,	0.044767555,	-0.004290067046464084,	20,	0.044767555,	-0.021888097175837163,	15098.869999885559,	1.041437e-10,	15098.789999961853,	1.313782e-09,	15099.019999980927,	2.10349e-12,	15098.94000005722,	2.265085e-10,	15098.72000002861,	1.817668e-08,	15099.08999991417,	1.077005e-11,	15099.210000038147,	2.536446e-10,	
15446.546774625778,	0.040768247,	-0.005295440719620542,	20,	0.040768247,	-0.02701755469194154,	15099.430000066757,	1.041155e-10,	15099.359999895096,	1.314331e-09,	15099.579999923706,	1.991495e-12,	15099.509999990463,	2.279536e-10,	15099.27999997139,	1.818604e-08,	15099.650000095367,	1.096882e-11,	15099.769999980927,	2.552366e-10,	
15447.206474781036,	0.037470318,	-0.006413301239442934,	20,	0.037470318,	-0.03272092469103537,	15099.990000009537,	1.050214e-10,	15099.920000076294,	1.318481e-09,	15100.140000104904,	2.071051e-12,	15100.069999933243,	2.270376e-10,	15099.83999991417,	1.822405e-08,	15100.22000002861,	1.108567e-11,	15100.329999923706,	2.535362e-10,	
15447.469374656677,	0.036062833,	-0.007113861851394176,	20,	0.036062833,	-0.036295213527521304,	15100.55999994278,	1.036997e-10,	15100.480000019073,	1.310818e-09,	15100.710000038147,	2.056652e-12,	15100.630000114441,	2.264207e-10,	15100.41000008583,	1.818201e-08,	15100.77999997139,	1.085119e-11,	15100.900000095367,	2.522056e-10,	
15447.50937461853,	0.036414277,	-0.0045382110590134,	20,	0.036414277,	-0.023154138056190817,	15101.119999885559,	1.045529e-10,	15101.039999961853,	1.31216e-09,	15101.269999980927,	2.054975e-12,	15101.19000005722,	2.277535e-10,	15100.97000002861,	1.813352e-08,	15101.33999991417,	1.09985e-11,	15101.460000038147,	2.545368e-10,	
15447.929174661636,	0.038493745,	-0.001793314140748901,	20,	0.038493745,	-0.009149561942596434,	15101.680000066757,	1.043166e-10,	15101.609999895096,	1.311517e-09,	15101.829999923706,	2.186099e-12,	15101.759999990463,	2.261143e-10,	15101.52999997139,	1.817812e-08,	15101.91000008583,	1.102991e-11,	15102.019999980927,	2.531022e-10,	
15448.728774547577,	0.042517617,	2.27476560536483e-05,	20,	0.042517617,	0.00011605946966147092,	15102.240000009537,	1.040873e-10,	15102.170000076294,	1.313504e-09,	15102.390000104904,	2.043344e-12,	15102.319999933243,	2.269934e-10,	15102.099999904633,	1.813209e-08,	15102.47000002861,	1.088051e-11,	15102.579999923706,	2.522521e-10,	
15449.528374671936,	0.046517774,	0.000655733927822482,	20,	0.046517774,	0.003345581264400418,	15102.80999994278,	1.039737e-10,	15102.730000019073,	1.31086e-09,	15102.960000038147,	2.023584e-12,	15102.880000114441,	2.251739e-10,	15102.66000008583,	1.816822e-08,	15103.02999997139,	1.099845e-11,	15103.150000095367,	2.520947e-10,	
15450.327974557877,	0.050498933,	0.0008781080598777771,	20,	0.050498933,	0.004480143162641719,	15103.369999885559,	1.039194e-10,	15103.299999952316,	1.313124e-09,	15103.519999980927,	2.161497e-12,	15103.450000047684,	2.270029e-10,	15103.22000002861,	1.815181e-08,	15103.58999991417,	1.111126e-11,	15103.710000038147,	2.53273e-10,	
15451.127574682236,	0.054492861,	0.0009501899772544169,	20,	0.054492861,	0.004847908047216413,	15103.930000066757,	1.042628e-10,	15103.859999895096,	1.315742e-09,	15104.079999923706,	2.049071e-12,	15104.009999990463,	2.271367e-10,	15103.77999997139,	1.821774e-08,	15104.16000008583,	1.076531e-11,	15104.269999980927,	2.551013e-10,	
15451.927174568176,	0.058504578,	0.0009441929304671716,	20,	0.058504578,	0.004817310869730467,	15104.5,	1.044365e-10,	15104.420000076294,	1.31818e-09,	15104.650000095367,	2.004011e-12,	15104.569999933243,	2.287682e-10,	15104.349999904633,	1.825689e-08,	15104.72000002861,	1.085524e-11,	15104.829999923706,	2.549822e-10,	
15452.726774692535,	0.062517218,	0.0009171447384081939,	20,	0.062517218,	0.004679309889837724,	15105.05999994278,	1.038695e-10,	15104.980000019073,	1.317004e-09,	15105.210000038147,	2.01354e-12,	15105.130000114441,	2.282635e-10,	15104.91000008583,	1.8194e-08,	15105.27999997139,	1.094073e-11,	15105.400000095367,	2.529796e-10,	
15453.52647447586,	0.066495828,	0.0008859958925085606,	20,	0.066495828,	0.0045203872066763295,	15105.619999885559,	1.038476e-10,	15105.549999952316,	1.312293e-09,	15105.769999980927,	2.038969e-12,	15105.700000047684,	2.267281e-10,	15105.47000002861,	1.814134e-08,	15105.83999991417,	1.082347e-11,	15105.960000038147,	2.511423e-10,	
15454.32607460022,	0.07051535,	0.000867495218020221,	20,	0.07051535,	0.0044259960103072505,	15106.180000066757,	1.037871e-10,	15106.109999895096,	1.311093e-09,	15106.329999923706,	2.035586e-12,	15106.259999990463,	2.26509e-10,	15106.039999961853,	1.817035e-08,	15106.41000008583,	1.086128e-11,	15106.519999980927,	2.535633e-10,	
15455.12567448616,	0.074512735,	0.0008567816683772748,	20,	0.074512735,	0.004371335042741197,	15106.75,	1.043677e-10,	15106.670000076294,	1.30745e-09,	15106.900000095367,	2.035588e-12,	15106.819999933243,	2.285328e-10,	15106.599999904633,	1.815505e-08,	15106.97000002861,	1.124861e-11,	15107.08999991417,	2.538016e-10,	
15455.925374507904,	0.078505136,	0.0008510748570728158,	20,	0.078505136,	0.004342218658534775,	15107.30999994278,	1.046496e-10,	15107.240000009537,	1.315207e-09,	15107.460000038147,	2.064019e-12,	15107.380000114441,	2.28048e-10,	15107.16000008583,	1.821594e-08,	15107.52999997139,	1.09238e-11,	15107.650000095367,	2.53834e-10,	
15456.724974632263,	0.082498141,	0.0008601094388394244,	20,	0.082498141,	0.004388313463466451,	15107.869999885559,	1.039905e-10,	15107.799999952316,	1.310171e-09,	15108.019999980927,	2.012527e-12,	15107.950000047684,	2.288935e-10,	15107.72000002861,	1.816871e-08,	15108.099999904633,	1.0838e-11,	15108.210000038147,	2.526931e-10,	
15457.524574518204,	0.086500838,	0.0008796169827191523,	20,	0.086500838,	0.0044878417485671035,	15108.44000005722,	1.0439e-10,	15108.359999895096,	1.31048e-09,	15108.579999923706,	1.962356e-12,	15108.509999990463,	2.275986e-10,	15108.289999961853,	1.812396e-08,	15108.66000008583,	1.078726e-11,	15108.769999980927,	2.543444e-10,	
15458.024274587631,	0.089033149,	0.0008934544516786998,	20,	0.089033149,	0.004558441079993366,	15109.0,	1.039378e-10,	15108.920000076294,	1.319105e-09,	15109.150000095367,	2.25742e-12,	15109.069999933243,	2.285216e-10,	15108.849999904633,	1.820447e-08,	15109.22000002861,	1.088813e-11,	15109.33999991417,	2.540142e-10,	
15458.139374494553,	0.089631848,	0.001020774688008347,	20,	0.089631848,	0.005208034122491567,	15109.55999994278,	1.052342e-10,	15109.490000009537,	1.314263e-09,	15109.710000038147,	2.02548e-12,	15109.640000104904,	2.290702e-10,	15109.41000008583,	1.823382e-08,	15109.77999997139,	1.104189e-11,	15109.900000095367,	2.539641e-10,	
,	,	,	,	,	,	15110.119999885559,	1.039543e-10,	15110.049999952316,	1.317664e-09,	15110.269999980927,	1.988764e-12,	15110.200000047684,	2.297005e-10,	15109.97000002861,	1.819547e-08,	15110.349999904633,	1.091488e-11,	15110.460000038147,	2.532581e-10,	
,	,	,	,	,	,	15110.69000005722,	1.04249e-10,	15110.609999895096,	1.311659e-09,	15110.829999923706,	2.154233e-12,	15110.759999990463,	2.30027e-10,	15110.539999961853,	1.817934e-08,	15110.91000008583,	1.089115e-11,	15111.019999980927,	2.542209e-10,	
,	,	,	,	,	,	15111.25,	1.044176e-10,	15111.170000076294,	1.313337e-09,	15111.400000095367,	1.966119e-12,	15111.319999933243,	2.290959e-10,	15111.099999904633,	1.821701e-08,	15111.47000002861,	1.11822e-11,	15111.58999991417,	2.55049e-10,	
,	,	,	,	,	,	15111.80999994278,	1.055062e-10,	15111.740000009537,	1.320884e-09,	15111.960000038147,	2.096368e-12,	15111.890000104904,	2.307208e-10,	15111.66000008583,	1.827921e-08,	15112.02999997139,	1.11498e-11,	15112.150000095367,	2.539068e-10,	
,	,	,	,	,	,	15112.369999885559,	1.04122e-10,	15112.299999952316,	1.316376e-09,	15112.519999980927,	1.975922e-12,	15112.450000047684,	2.306969e-10,	15112.230000019073,	1.823517e-08,	15112.599999904633,	1.099813e-11,	15112.710000038147,	2.549299e-10,	
,	,	,	,	,	,	15112.94000005722,	1.04656e-10,	15112.859999895096,	1.315939e-09,	15113.08999991417,	2.109287e-12,	15113.009999990463,	2.308194e-10,	15112.789999961853,	1.824108e-08,	15113.16000008583,	1.08332e-11,	15113.27999997139,	2.548691e-10,	
,	,	,	,	,	,	15113.5,	1.046916e-10,	15113.430000066757,	1.313906e-09,	15113.650000095367,	2.149811e-12,	15113.569999933243,	2.303639e-10,	15113.349999904633,	1.822668e-08,	15113.72000002861,	1.099286e-11,	15113.83999991417,	2.546041e-10,	
,	,	,	,	,	,	15114.05999994278,	1.042283e-10,	15113.990000009537,	1.32121e-09,	15114.210000038147,	2.015982e-12,	15114.140000104904,	2.312075e-10,	15113.91000008583,	1.828901e-08,	15114.289999961853,	1.112718e-11,	15114.400000095367,	2.533093e-10,	
,	,	,	,	,	,	15114.619999885559,	1.041309e-10,	15114.549999952316,	1.316376e-09,	15114.769999980927,	2.075088e-12,	15114.700000047684,	2.308593e-10,	15114.47000002861,	1.820411e-08,	15114.849999904633,	1.09705e-11,	15114.960000038147,	2.5353e-10,	
,	,	,	,	,	,	15115.19000005722,	1.043272e-10,	15115.109999895096,	1.31135e-09,	15115.33999991417,	2.063673e-12,	15115.259999990463,	2.308685e-10,	15115.039999961853,	1.817395e-08,	15115.41000008583,	1.092037e-11,	15115.52999997139,	2.540388e-10,	
,	,	,	,	,	,	15115.75,	1.047224e-10,	15115.670000076294,	1.31883e-09,	15115.900000095367,	2.204549e-12,	15115.819999933243,	2.314269e-10,	15115.599999904633,	1.817891e-08,	15115.97000002861,	1.082921e-11,	15116.08999991417,	2.532111e-10,	
,	,	,	,	,	,	15116.30999994278,	1.048359e-10,	15116.240000009537,	1.312357e-09,	15116.460000038147,	2.053799e-12,	15116.390000104904,	2.321836e-10,	15116.16000008583,	1.823356e-08,	15116.539999961853,	1.080921e-11,	15116.650000095367,	2.541266e-10,	
,	,	,	,	,	,	15116.869999885559,	1.049881e-10,	15116.799999952316,	1.314337e-09,	15117.019999980927,	2.015785e-12,	15116.950000047684,	2.329308e-10,	15116.730000019073,	1.817899e-08,	15117.099999904633,	1.079936e-11,	15117.210000038147,	2.531991e-10,	
,	,	,	,	,	,	15117.44000005722,	1.044767e-10,	15117.359999895096,	1.31453e-09,	15117.58999991417,	2.067847e-12,	15117.509999990463,	2.334042e-10,	15117.289999961853,	1.817097e-08,	15117.66000008583,	1.087973e-11,	15117.77999997139,	2.547509e-10,	
,	,	,	,	,	,	15118.0,	1.042218e-10,	15117.930000066757,	1.316116e-09,	15118.150000095367,	2.080308e-12,	15118.079999923706,	2.332782e-10,	15117.849999904633,	1.816481e-08,	15118.22000002861,	1.097734e-11,	15118.33999991417,	2.539255e-10,	
,	,	,	,	,	,	15118.55999994278,	1.045293e-10,	15118.490000009537,	1.317292e-09,	15118.710000038147,	2.079671e-12,	15118.640000104904,	2.329993e-10,	15118.41000008583,	1.819597e-08,	15118.789999961853,	1.102335e-11,	15118.900000095367,	2.541265e-10,	
,	,	,	,	,	,	15119.130000114441,	1.040768e-10,	15119.049999952316,	1.314968e-09,	15119.27999997139,	2.130564e-12,	15119.200000047684,	2.356015e-10,	15118.980000019073,	1.820855e-08,	15119.349999904633,	1.083221e-11,	15119.47000002861,	2.543275e-10,	
,	,	,	,	,	,	15119.69000005722,	1.041135e-10,	15119.609999895096,	1.320445e-09,	15119.83999991417,	2.056888e-12,	15119.759999990463,	2.35304e-10,	15119.539999961853,	1.825064e-08,	15119.91000008583,	1.085208e-11,	15120.02999997139,	2.535377e-10,	
,	,	,	,	,	,	15120.25,	1.044777e-10,	15120.180000066757,	1.31147e-09,	15120.400000095367,	2.072793e-12,	15120.329999923706,	2.353914e-10,	15120.099999904633,	1.818529e-08,	15120.47000002861,	1.095384e-11,	15120.58999991417,	2.536142e-10,	
,	,	,	,	,	,	15120.80999994278,	1.05036e-10,	15120.740000009537,	1.319657e-09,	15120.960000038147,	2.07356e-12,	15120.890000104904,	2.368252e-10,	15120.66000008583,	1.822707e-08,	15121.039999961853,	1.102408e-11,	15121.150000095367,	2.537627e-10,	
,	,	,	,	,	,	15121.380000114441,	1.039742e-10,	15121.299999952316,	1.320053e-09,	15121.52999997139,	1.986809e-12,	15121.450000047684,	2.362913e-10,	15121.230000019073,	1.821006e-08,	15121.599999904633,	1.082097e-11,	15121.72000002861,	2.51555e-10,	
,	,	,	,	,	,	15121.94000005722,	1.052594e-10,	15121.869999885559,	1.316888e-09,	15122.08999991417,	2.025801e-12,	15122.009999990463,	2.36737e-10,	15121.789999961853,	1.815778e-08,	15122.16000008583,	1.090333e-11,	15122.27999997139,	2.529724e-10,	
,	,	,	,	,	,	15122.5,	1.040985e-10,	15122.430000066757,	1.314832e-09,	15122.650000095367,	2.12596e-12,	15122.579999923706,	2.375171e-10,	15122.349999904633,	1.813659e-08,	15122.730000019073,	1.093154e-11,	15122.83999991417,	2.546719e-10,	
,	,	,	,	,	,	15123.05999994278,	1.049149e-10,	15122.990000009537,	1.32024e-09,	15123.210000038147,	1.998235e-12,	15123.140000104904,	2.389167e-10,	15122.920000076294,	1.827682e-08,	15123.289999961853,	1.100638e-11,	15123.400000095367,	2.532608e-10,	
,	,	,	,	,	,	15123.630000114441,	1.048282e-10,	15123.549999952316,	1.322293e-09,	15123.77999997139,	2.004978e-12,	15123.700000047684,	2.405393e-10,	15123.480000019073,	1.829786e-08,	15123.849999904633,	1.09784e-11,	15123.97000002861,	2.537282e-10,	
,	,	,	,	,	,	15124.19000005722,	1.04623e-10,	15124.119999885559,	1.317574e-09,	15124.33999991417,	2.122463e-12,	15124.269999980927,	2.398317e-10,	15124.039999961853,	1.821392e-08,	15124.41000008583,	1.079186e-11,	15124.52999997139,	2.54584e-10,	
,	,	,	,	,	,	15124.75,	1.042021e-10,	15124.680000066757,	1.313608e-09,	15124.900000095367,	1.964373e-12,	15124.829999923706,	2.412483e-10,	15124.599999904633,	1.818932e-08,	15124.980000019073,	1.086585e-11,	15125.08999991417,	2.537366e-10,	
,	,	,	,	,	,	15125.319999933243,	1.042729e-10,	15125.240000009537,	1.319572e-09,	15125.47000002861,	2.138412e-12,	15125.390000104904,	2.428711e-10,	15125.170000076294,	1.820245e-08,	15125.539999961853,	1.09892e-11,	15125.66000008583,	2.538019e-10,	
,	,	,	,	,	,	15125.880000114441,	1.048259e-10,	15125.799999952316,	1.32054e-09,	15126.02999997139,	2.088387e-12,	15125.950000047684,	2.43632e-10,	15125.730000019073,	1.825245e-08,	15126.099999904633,	1.110361e-11,	15126.22000002861,	2.534693e-10,	
,	,	,	,	,	,	15126.44000005722,	1.048332e-10,	15126.369999885559,	1.320995e-09,	15126.58999991417,	2.044003e-12,	15126.519999980927,	2.461507e-10,	15126.289999961853,	1.824455e-08,	15126.670000076294,	1.077764e-11,	15126.77999997139,	2.535165e-10,	
,	,	,	,	,	,	15127.0,	1.049803e-10,	15126.930000066757,	1.322246e-09,	15127.150000095367,	2.00786e-12,	15127.079999923706,	2.453244e-10,	15126.859999895096,	1.822057e-08,	15127.230000019073,	1.085486e-11,	15127.33999991417,	2.529102e-10,	
,	,	,	,	,	,	15127.569999933243,	1.04487e-10,	15127.490000009537,	1.312806e-09,	15127.72000002861,	1.999652e-12,	15127.640000104904,	2.460315e-10,	15127.420000076294,	1.819079e-08,	15127.789999961853,	1.092133e-11,	15127.91000008583,	2.528076e-10,	
,	,	,	,	,	,	15128.130000114441,	1.046078e-10,	15128.05999994278,	1.320776e-09,	15128.27999997139,	2.009761e-12,	15128.200000047684,	2.463613e-10,	15127.980000019073,	1.819918e-08,	15128.349999904633,	1.096358e-11,	15128.47000002861,	2.52915e-10,	
,	,	,	,	,	,	15128.69000005722,	1.041853e-10,	15128.619999885559,	1.313505e-09,	15128.83999991417,	2.050251e-12,	15128.769999980927,	2.492508e-10,	15128.539999961853,	1.815403e-08,	15128.920000076294,	1.101039e-11,	15129.02999997139,	2.522897e-10,	
,	,	,	,	,	,	15129.259999990463,	1.039632e-10,	15129.180000066757,	1.321805e-09,	15129.400000095367,	2.004317e-12,	15129.329999923706,	2.505591e-10,	15129.109999895096,	1.818651e-08,	15129.480000019073,	1.103371e-11,	15129.58999991417,	2.538282e-10,	
,	,	,	,	,	,	15129.819999933243,	1.051039e-10,	15129.740000009537,	1.316306e-09,	15129.97000002861,	2.030617e-12,	15129.890000104904,	2.512261e-10,	15129.670000076294,	1.818613e-08,	15130.039999961853,	1.102268e-11,	15130.16000008583,	2.52214e-10,	
,	,	,	,	,	,	15130.380000114441,	1.039837e-10,	15130.30999994278,	1.312572e-09,	15130.52999997139,	1.971977e-12,	15130.460000038147,	2.534933e-10,	15130.230000019073,	1.813492e-08,	15130.599999904633,	1.105442e-11,	15130.72000002861,	2.502923e-10,	
,	,	,	,	,	,	15130.94000005722,	1.046391e-10,	15130.869999885559,	1.310882e-09,	15131.08999991417,	2.089783e-12,	15131.019999980927,	2.538298e-10,	15130.789999961853,	1.812085e-08,	15131.170000076294,	1.090964e-11,	15131.27999997139,	2.508043e-10,	
,	,	,	,	,	,	15131.509999990463,	1.047519e-10,	15131.430000066757,	1.309516e-09,	15131.650000095367,	2.100063e-12,	15131.579999923706,	2.547464e-10,	15131.359999895096,	1.811867e-08,	15131.730000019073,	1.093976e-11,	15131.849999904633,	2.535989e-10,	
,	,	,	,	,	,	15132.069999933243,	1.039595e-10,	15131.990000009537,	1.312218e-09,	15132.22000002861,	2.103948e-12,	15132.140000104904,	2.57326e-10,	15131.920000076294,	1.811566e-08,	15132.289999961853,	1.082231e-11,	15132.41000008583,	2.511603e-10,	
,	,	,	,	,	,	15132.630000114441,	1.042962e-10,	15132.55999994278,	1.316432e-09,	15132.77999997139,	1.974758e-12,	15132.700000047684,	2.570942e-10,	15132.480000019073,	1.814311e-08,	15132.849999904633,	1.105737e-11,	15132.97000002861,	2.518553e-10,	
,	,	,	,	,	,	15133.19000005722,	1.049053e-10,	15133.119999885559,	1.310656e-09,	15133.33999991417,	2.034858e-12,	15133.269999980927,	2.601174e-10,	15133.049999952316,	1.811532e-08,	15133.420000076294,	1.062834e-11,	15133.52999997139,	2.5008e-10,	
,	,	,	,	,	,	15133.759999990463,	1.038174e-10,	15133.680000066757,	1.311343e-09,	15133.91000008583,	2.043378e-12,	15133.829999923706,	2.614896e-10,	15133.609999895096,	1.810652e-08,	15133.980000019073,	1.090462e-11,	15134.099999904633,	2.519154e-10,	
,	,	,	,	,	,	15134.319999933243,	1.044155e-10,	15134.240000009537,	1.315404e-09,	15134.47000002861,	1.994948e-12,	15134.390000104904,	2.631287e-10,	15134.170000076294,	1.811062e-08,	15134.539999961853,	1.083016e-11,	15134.66000008583,	2.524008e-10,	
,	,	,	,	,	,	15134.880000114441,	1.042342e-10,	15134.80999994278,	1.316123e-09,	15135.02999997139,	2.058334e-12,	15134.960000038147,	2.638578e-10,	15134.730000019073,	1.816406e-08,	15135.109999895096,	1.071165e-11,	15135.22000002861,	2.503294e-10,	
,	,	,	,	,	,	15135.44000005722,	1.048622e-10,	15135.369999885559,	1.319509e-09,	15135.58999991417,	2.059279e-12,	15135.519999980927,	2.657066e-10,	15135.299999952316,	1.818451e-08,	15135.670000076294,	1.089149e-11,	15135.77999997139,	2.526853e-10,	
,	,	,	,	,	,	15136.009999990463,	1.047289e-10,	15135.930000066757,	1.318031e-09,	15136.16000008583,	2.096323e-12,	15136.079999923706,	2.650546e-10,	15135.859999895096,	1.814191e-08,	15136.230000019073,	1.072843e-11,	15136.349999904633,	2.502738e-10,	
,	,	,	,	,	,	15136.569999933243,	1.037465e-10,	15136.5,	1.319849e-09,	15136.72000002861,	2.083014e-12,	15136.640000104904,	2.640021e-10,	15136.420000076294,	1.809246e-08,	15136.789999961853,	1.085581e-11,	15136.91000008583,	2.508146e-10,	
,	,	,	,	,	,	15137.130000114441,	1.045736e-10,	15137.05999994278,	1.316983e-09,	15137.27999997139,	2.029783e-12,	15137.210000038147,	2.648562e-10,	15136.980000019073,	1.814298e-08,	15137.359999895096,	1.099421e-11,	15137.47000002861,	2.501063e-10,	
,	,	,	,	,	,	15137.69000005722,	1.042929e-10,	15137.619999885559,	1.314343e-09,	15137.83999991417,	2.118527e-12,	15137.769999980927,	2.647716e-10,	15137.549999952316,	1.814083e-08,	15137.920000076294,	1.09803e-11,	15138.02999997139,	2.509106e-10,	
,	,	,	,	,	,	15138.259999990463,	1.043232e-10,	15138.180000066757,	1.318472e-09,	15138.41000008583,	2.102973e-12,	15138.329999923706,	2.637774e-10,	15138.109999895096,	1.816089e-08,	15138.480000019073,	1.090581e-11,	15138.599999904633,	2.502128e-10,	
,	,	,	,	,	,	15138.819999933243,	1.047579e-10,	15138.75,	1.320323e-09,	15138.97000002861,	2.161305e-12,	15138.900000095367,	2.664281e-10,	15138.670000076294,	1.818126e-08,	15139.039999961853,	1.086924e-11,	15139.16000008583,	2.505e-10,	
,	,	,	,	,	,	15139.380000114441,	1.039628e-10,	15139.30999994278,	1.313002e-09,	15139.52999997139,	2.139346e-12,	15139.460000038147,	2.634107e-10,	15139.230000019073,	1.811921e-08,	15139.609999895096,	1.092672e-11,	15139.72000002861,	2.512048e-10,	
,	,	,	,	,	,	15139.950000047684,	1.044549e-10,	15139.869999885559,	1.312659e-09,	15140.08999991417,	2.032036e-12,	15140.019999980927,	2.627595e-10,	15139.799999952316,	1.815911e-08,	15140.170000076294,	1.104301e-11,	15140.289999961853,	2.514047e-10,	
,	,	,	,	,	,	15140.509999990463,	1.03761e-10,	15140.430000066757,	1.31737e-09,	15140.66000008583,	2.097115e-12,	15140.579999923706,	2.623355e-10,	15140.359999895096,	1.821931e-08,	15140.730000019073,	1.096098e-11,	15140.849999904633,	2.498497e-10,	
,	,	,	,	,	,	15141.069999933243,	1.03642e-10,	15141.0,	1.310203e-09,	15141.22000002861,	2.163068e-12,	15141.150000095367,	2.612184e-10,	15140.920000076294,	1.80593e-08,	15141.299999952316,	1.074237e-11,	15141.41000008583,	2.500025e-10,	
