ixdat version = 0.2.1dev
name = 2021-11-11 08_56_25 CO-strip_01_01_CVA_DUSB0_C01.mpt
technique = EC
tstamp = 1636618671.0
backend_name = BackendBase(none, address=none)
id = 4
timecol 'time/s' for: 'Ewe/V' and '<I>/mA' and 'selector'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V"], "raw_current": ["<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 11

time/s,	Ewe/V,	<I>/mA,	selector
13471.249382972717,	0.33748159,	-0.0004125197252779472,	1
13472.048983097076,	0.33347061,	-0.000430500821110044,	1
13472.848582983017,	0.32947102,	-0.0004493132502365726,	1
13473.648183107376,	0.32548267,	-0.0004703184762889744,	1
13474.447782993317,	0.32148004,	-0.0004952682486280627,	1
13475.247382879257,	0.3174603,	-0.0005236592922711076,	1
13476.046983003616,	0.31345206,	-0.0005559805960276745,	1
13476.846582889557,	0.3094458,	-0.0005930606121396838,	1
13477.646183013916,	0.30543879,	-0.0006345342411939753,	1
13478.445782899857,	0.30144349,	-0.0006872157494092531,	1
13479.245383024216,	0.29742995,	-0.0007490459334980257,	1
13480.044982910156,	0.29343691,	-0.0008215588375749035,	1
13480.8446829319,	0.28942183,	-0.0009024198621407553,	1
13481.64428281784,	0.28542247,	-0.0009948197871424477,	1
13482.4438829422,	0.28140098,	-0.00109676225593604,	1
13483.243582963943,	0.27741098,	-0.001185575373826704,	1
13484.043182849884,	0.27341479,	-0.001275510210133671,	1
13484.842782735825,	0.26942411,	-0.0013408105915837,	1
13485.642382860184,	0.26543477,	-0.001378838365543606,	1
13486.441982746124,	0.2614398,	-0.001394633139975954,	1
13487.241582870483,	0.25744098,	-0.001382322588936058,	1
13488.041182756424,	0.2534388,	-0.001343743302758638,	1
13488.840782880783,	0.24944817,	-0.001305972378723725,	1
13489.640382766724,	0.24544989,	-0.001254822592208734,	1
13490.439982891083,	0.24144574,	-0.00120995558209561,	1
13491.239582777023,	0.23745891,	-0.00116039536698952,	1
13492.039182662964,	0.23345992,	-0.001115774012575208,	1
13492.838782787323,	0.22948514,	-0.001076779084382462,	1
13493.638382673264,	0.2254737,	-0.001040094057046356,	1
13494.437982797623,	0.22147518,	-0.001013938792453393,	1
13495.237582683563,	0.21749528,	-0.000988172816570057,	1
13496.037182807922,	0.21348794,	-0.0009694965912537042,	1
13496.836882591248,	0.2094821,	-0.0009554846079357047,	1
13497.636482715607,	0.20548184,	-0.000948135936907811,	1
13498.436082601547,	0.20146535,	-0.0009441964302140792,	1
13499.235682725906,	0.19746837,	-0.0009440288203489446,	1
13500.03538274765,	0.19347589,	-0.0009497593577455724,	1
13500.83498263359,	0.18948436,	-0.0009619445328111001,	1
13501.63458275795,	0.18546125,	-0.0009784525932443888,	1
13502.43418264389,	0.18148479,	-0.0009983147164228006,	1
13503.233782529831,	0.17748058,	-0.00102571045811602,	1
13504.03338265419,	0.17348851,	-0.001059023187377999,	1
13504.83298254013,	0.16948546,	-0.001093948400926222,	1
13505.63258266449,	0.1654837,	-0.001138715226554832,	1
13506.43218255043,	0.16147582,	-0.001188618237105967,	1
13507.23178267479,	0.15748489,	-0.00124872152028652,	1
13508.03138256073,	0.15348223,	-0.001324802034834273,	1
13508.83098244667,	0.14951125,	-0.001420839387702409,	1
13509.63058257103,	0.14550723,	-0.001547317040597252,	1
13510.43018245697,	0.14150661,	-0.001686133870698037,	1
13511.22978258133,	0.13748659,	-0.001855267039896392,	1
13512.02938246727,	0.13349678,	-0.002003818054549595,	1
13512.828982591629,	0.12949926,	-0.002125466235030034,	1
13513.628682613373,	0.12551212,	-0.002183249527205465,	1
13514.428282499313,	0.12150222,	-0.002171521978413924,	1
13515.227882385254,	0.11750258,	-0.002111811887043441,	1
13516.027582406998,	0.11351121,	-0.002044528325842933,	1
13516.827182531357,	0.10952081,	-0.001973145372916971,	1
13517.626782417297,	0.10551561,	-0.001915336255035566,	1
13518.426382541656,	0.10151217,	-0.001857456717690921,	1
13519.225982427597,	0.097530268,	-0.001824238381467589,	1
13520.025582313538,	0.093527801,	-0.001801612382508404,	1
13520.825182437897,	0.089536585,	-0.001787297152768225,	1
13521.624782323837,	0.085537277,	-0.001789420912189074,	1
13522.424382448196,	0.081539996,	-0.001808445032384722,	1
13523.223982334137,	0.077536307,	-0.00184045900679216,	1
13524.023582458496,	0.073539265,	-0.001898429973750632,	1
13524.823182344437,	0.069551423,	-0.001982589283651505,	1
13525.622782468796,	0.065543748,	-0.002111178771926056,	1
13526.422382354736,	0.061552923,	-0.002297576692299054,	1
13527.221982240677,	0.057558008,	-0.002556787815806561,	1
13528.021582365036,	0.053556964,	-0.002923315709324956,	1
13528.481382369995,	0.051296476,	-0.003187192152607053,	1
13528.561382293701,	0.050855223,	-0.00322211958406813,	2
13528.981182336807,	0.048777346,	-0.003547301826318523,	2
13529.780782222748,	0.04477353,	-0.004299181859135442,	2
13530.580382347107,	0.040771175,	-0.005317684491540381,	2
13531.240082263947,	0.037490282,	-0.006442482196141158,	2
13531.502982378006,	0.036081932,	-0.007123781368136406,	2
13531.542982339859,	0.036379877,	-0.004565443427330167,	2
13531.962782382965,	0.038515568,	-0.001811895145213554,	2
13532.762382268906,	0.042516574,	9.534961473677566e-06,	2
13533.561982154846,	0.046525236,	0.0006439283377519343,	2
13534.361582279205,	0.050506633,	0.0008669532588676983,	2
13535.161182165146,	0.05451018,	0.0009362895905388764,	2
13535.960782289505,	0.058499172,	0.0009356315414922982,	2
13536.760382175446,	0.06252294,	0.000910838741466781,	2
13537.559982299805,	0.066507734,	0.0008778653611806906,	2
13538.359582185745,	0.070502251,	0.0008579217711189493,	2
13539.159182310104,	0.074509531,	0.0008465368019231895,	2
13539.95888209343,	0.078500099,	0.0008430523181663426,	2
13540.758482217789,	0.082503423,	0.0008528682724257466,	2
13541.558182239532,	0.086504266,	0.0008714225916113209,	2
13542.357782125473,	0.090492517,	0.0008933577976856792,	2
13543.157382249832,	0.0945177,	0.0009271576777681936,	2
13543.956982135773,	0.098504305,	0.000967278084673,	2
13544.756582021713,	0.10249546,	0.001015681449605982,	2
13545.556182146072,	0.10648782,	0.001073288628804478,	2
13546.355782032013,	0.11048536,	0.001139177367241955,	2
13547.155382156372,	0.11448955,	0.001224271151468184,	2
13547.954982042313,	0.11848293,	0.001301548559061741,	2
13548.754582166672,	0.12248103,	0.001389542525176229,	2
13549.554182052612,	0.12647539,	0.001449560339485161,	2
13550.353782176971,	0.13048649,	0.001445984699574159,	2
13551.153382062912,	0.13448144,	0.001385106539814218,	2
13551.952981948853,	0.13848843,	0.001278301131028945,	2
13552.752582073212,	0.14248022,	0.001162105670233924,	2
13553.552181959152,	0.14647356,	0.001046843818743847,	2
13554.351782083511,	0.15046354,	0.0009487995104753635,	2
13555.151381969452,	0.15443856,	0.0008735928478208546,	2
13555.951081991196,	0.15843527,	0.0008163975613844944,	2
13556.750681877136,	0.16242735,	0.000767884552045444,	2
13557.550282001495,	0.16644259,	0.0007328782667331323,	2
13558.34998202324,	0.17041638,	0.0007129748811981647,	2
13559.14958190918,	0.17442299,	0.000698295214867712,	2
13559.949182033539,	0.1784391,	0.0006956596651269606,	2
13560.74878191948,	0.18241327,	0.00069095551218969,	2
13561.548382043839,	0.18641649,	0.0006910594582376951,	2
13562.347981929779,	0.19042207,	0.0006944104440641946,	2
13563.14758181572,	0.19440788,	0.0006910013623129882,	2
13563.947181940079,	0.19840367,	0.0006817516167735831,	2
13564.74678182602,	0.20241,	0.0006736349290794798,	2
13565.546381950378,	0.20642056,	0.000659306082462811,	2
13566.345981836319,	0.21042851,	0.000647428700445412,	2
13567.145581960678,	0.21442287,	0.0006491789195950696,	2
13567.945181846619,	0.21841495,	0.0006560056088058385,	2
13568.74478173256,	0.222431,	0.0006774291504263973,	2
13569.544381856918,	0.22641821,	0.0007035617760536763,	2
13570.343981742859,	0.23042308,	0.0007497781199025449,	2
13571.143581867218,	0.23442867,	0.0008033319372577896,	2
13571.943181753159,	0.23841341,	0.0008655112829949532,	2
13572.742881774902,	0.24241634,	0.0009441817145559757,	2
13573.542481660843,	0.24641544,	0.001030994473983927,	2
13574.342181682587,	0.2504243,	0.001127137703877677,	2
13575.141781806946,	0.25443372,	0.001207127461907679,	2
13575.941381692886,	0.25841302,	0.001283722943566772,	2
13576.740981817245,	0.26239029,	0.001341900045752645,	2
13577.540581703186,	0.26639423,	0.001362856400766211,	2
13578.340181827545,	0.27039444,	0.001321214075215356,	2
13579.139781713486,	0.27438569,	0.001241683850537224,	2
13579.939381599426,	0.27837646,	0.001121810663068294,	2
13580.738981723785,	0.28235215,	0.0009874040429243124,	2
13581.538581609726,	0.28637084,	0.0008563814613730455,	2
13582.338181734085,	0.29036242,	0.0007270783332998468,	2
13583.137781620026,	0.29434997,	0.0006150159209446907,	2
13583.937381744385,	0.29834595,	0.0005187581399854373,	2
13584.736981630325,	0.30234453,	0.0004411459912684683,	2
13585.536581516266,	0.3063302,	0.0003751536900900151,	2
13586.336181640625,	0.31028935,	0.0003238586838089121,	2
13587.135781526566,	0.31429115,	0.0002817094293527667,	2
13587.93548154831,	0.31826559,	0.000247741079936201,	2
13588.735081672668,	0.32223409,	0.000217258428759659,	2
13589.534681558609,	0.32624766,	0.0001935600791756497,	2
13590.334281682968,	0.33022413,	0.0001713482484507678,	2
13591.133981466293,	0.33420837,	0.0001518398248512567,	2
13591.933581590652,	0.33822179,	0.0001347225949615628,	2
13592.733181476593,	0.34220454,	0.0001184335352621094,	2
13593.532781600952,	0.3462342,	0.0001020438783591895,	2
13594.332381486893,	0.35022286,	8.722293236094027e-05,	2
13595.131981611252,	0.3542116,	7.393254921024084e-05,	2
13595.931581497192,	0.35819477,	6.162509609398438e-05,	2
13596.731181383133,	0.36220074,	4.962525648012943e-05,	2
13597.530781507492,	0.36620671,	3.947847382814839e-05,	2
13598.330381393433,	0.37021661,	3.037992635967343e-05,	2
13599.129981517792,	0.37422204,	2.196314700537736e-05,	2
13599.929581403732,	0.37821522,	1.451749162142083e-05,	2
13600.729181528091,	0.38222417,	8.561097405560222e-06,	2
13601.528781414032,	0.3862268,	2.666064937351196e-06,	2
13602.328381538391,	0.39023674,	-1.866576713330532e-06,	2
13603.127981424332,	0.39421812,	-5.677492448411049e-06,	2
13603.927581310272,	0.39820579,	-9.261754051989569e-06,	2
13604.727281332016,	0.40221655,	-1.204196776957879e-05,	2
13605.526881456375,	0.40621838,	-1.389792439722724e-05,	2
13606.326481342316,	0.41020542,	-1.587964426106887e-05,	2
13607.12618136406,	0.41420698,	-1.642344574696002e-05,	2
13607.92578125,	0.41822362,	-1.760650069473202e-05,	2
13608.72538137436,	0.42222637,	-1.783892385918108e-05,	2
13609.5249812603,	0.42623761,	-1.811882238886795e-05,	2
13610.324581384659,	0.43022901,	-1.822283915758042e-05,	2
13611.1241812706,	0.43422344,	-1.814556502650734e-05,	2
13611.923781394958,	0.43821597,	-1.810499234100563e-05,	2
13612.723381280899,	0.44221225,	-1.764330745864111e-05,	2
13613.522981405258,	0.44621703,	-1.733712427231068e-05,	2
13614.322581291199,	0.45021498,	-1.676037956193301e-05,	2
13615.12218117714,	0.45420721,	-1.581790876227935e-05,	2
13615.921781301498,	0.45818788,	-1.556206379046785e-05,	2
13616.721381187439,	0.46219337,	-1.44040688021016e-05,	2
13617.520981311798,	0.46617818,	-1.337606019208577e-05,	2
13618.320581197739,	0.47018147,	-1.23554357988919e-05,	2
13619.120181322098,	0.47418466,	-1.172943763137481e-05,	2
13619.919781208038,	0.47818407,	-1.085524253617532e-05,	2
13620.719481229782,	0.48217055,	-1.012359701433216e-05,	2
13621.519081115723,	0.48617351,	-8.957564360807723e-06,	2
13622.318681240082,	0.49017161,	-8.405200085322237e-06,	2
13623.118381261826,	0.49416402,	-7.724237743708952e-06,	2
13623.917981147766,	0.4981752,	-6.524664726331264e-06,	2
13624.717581272125,	0.50217623,	-5.879383762980977e-06,	2
13625.517181158066,	0.50617951,	-5.199376266671943e-06,	2
13626.316781044006,	0.51017058,	-4.84869044563858e-06,	2
13627.116381168365,	0.51413947,	-3.743905237137902e-06,	2
13627.915981054306,	0.51814753,	-3.113579876455952e-06,	2
13628.715581178665,	0.52214277,	-2.210332521701645e-06,	2
13629.515181064606,	0.52614152,	-1.568899848202752e-06,	2
13630.314781188965,	0.53012317,	-5.363794444590923e-07,	2
13631.114381074905,	0.53412586,	7.513732478522864e-07,	2
13631.913980960846,	0.53813112,	1.757379454611689e-06,	2
13632.713581085205,	0.54214174,	3.016694439948579e-06,	2
13633.513180971146,	0.54613328,	3.973639791006548e-06,	2
13634.312781095505,	0.55013537,	5.402056286876324e-06,	2
13635.112380981445,	0.55412406,	6.949561992729606e-06,	2
13635.911981105804,	0.55813026,	8.766851468928639e-06,	2
13636.711580991745,	0.56211054,	9.94687451167033e-06,	2
13637.511281013489,	0.56609625,	1.242547700664007e-05,	2
13638.31088089943,	0.57011348,	1.452781685737332e-05,	2
13639.110481023788,	0.5740937,	1.681891600599243e-05,	2
13639.910181045532,	0.57809108,	1.939838559086247e-05,	2
13640.709780931473,	0.5820803,	2.225387407454253e-05,	2
13641.509381055832,	0.58609474,	2.497314105065365e-05,	2
13642.308980941772,	0.59010655,	2.799671755494856e-05,	2
13643.108580827713,	0.59409237,	3.088234395300814e-05,	2
13643.908180952072,	0.5980925,	3.399229173683902e-05,	2
13644.707780838013,	0.60207778,	3.74030252424032e-05,	2
13645.507380962372,	0.60608631,	4.065723253206192e-05,	2
13646.306980848312,	0.61008942,	4.386409398851208e-05,	2
13647.106580972672,	0.61408335,	4.698098007492157e-05,	2
13647.906180858612,	0.61807913,	5.02131677518362e-05,	2
13648.705780982971,	0.6220845,	5.367127119015923e-05,	2
13649.505380868912,	0.6260733,	5.735452030121413e-05,	2
13650.304980754852,	0.63007385,	6.125188712733862e-05,	2
13651.104580879211,	0.63406825,	6.471256530599231e-05,	2
13651.904180765152,	0.63808042,	6.87114663612178e-05,	2
13652.703780889511,	0.64207309,	7.269962337960387e-05,	2
13653.503380775452,	0.64608157,	7.688339431351438e-05,	2
13654.303080797195,	0.6500836,	8.156665999535474e-05,	2
13655.102680683136,	0.65406972,	8.604254884450862e-05,	2
13655.902280807495,	0.65807724,	9.155165375022327e-05,	2
13656.701980829239,	0.66205883,	9.67153014778128e-05,	2
13657.50158071518,	0.6660496,	0.0001027409008704862,	2
13658.301180839539,	0.67004049,	0.0001092786073623913,	2
13659.10078072548,	0.67402858,	0.0001158156630061179,	2
13659.900380849838,	0.67805237,	0.0001235125982613935,	2
13660.699980735779,	0.68202758,	0.0001312775900828896,	2
13661.49958062172,	0.68603539,	0.0001396575924909908,	2
13662.299180746078,	0.69002473,	0.0001479850617388159,	2
13663.098780632019,	0.69402224,	0.0001566135577068441,	2
13663.898380756378,	0.69803905,	0.0001649661779213364,	2
13664.697980642319,	0.70203662,	0.0001730668275052255,	2
13665.497580766678,	0.70604074,	0.0001804246769848803,	2
13666.297180652618,	0.71003526,	0.0001870639512996618,	2
13667.096780538559,	0.71402794,	0.0001922360473576006,	2
13667.896380662918,	0.71801174,	0.00019646852761648,	2
13668.695980548859,	0.72202075,	0.0001990858688153112,	2
13669.495580673218,	0.72600842,	0.0001998753725687582,	2
13670.295280694962,	0.73001021,	0.0001992094995205591,	2
13671.094880580902,	0.73401856,	0.0001966133884707057,	2
13671.894480705261,	0.73801631,	0.0001924635542436132,	2
13672.694180488586,	0.74201846,	0.0001867659073756058,	2
13673.493780612946,	0.74601442,	0.0001800462842734621,	2
13674.293380498886,	0.75000882,	0.0001723140468733681,	2
13675.092980623245,	0.75401789,	0.0001644533558436139,	2
13675.892580509186,	0.75801492,	0.0001567355256285965,	2
13676.692180633545,	0.76201957,	0.0001495105112153529,	2
13677.491780519485,	0.76600677,	0.0001426146925076531,	2
13678.291380405426,	0.76999235,	0.0001372535449296632,	2
13679.090980529785,	0.77399701,	0.0001326712098513507,	2
13679.890580415726,	0.77800643,	0.0001301984559635993,	2
13680.690180540085,	0.7820012,	0.0001285295245815354,	2
13681.489780426025,	0.78598559,	0.0001290791580027945,	2
13682.289380550385,	0.78997493,	0.000131751253624849,	2
13683.088980436325,	0.79398865,	0.0001370086799332526,	2
13683.888580560684,	0.7979902,	0.0001442868692303565,	2
13684.688180446625,	0.80198574,	0.000154446710126539,	2
13685.487780332565,	0.80599886,	0.0001675834143023977,	2
13686.287480354309,	0.80999213,	0.0001836097389741756,	2
13687.087080478668,	0.81399685,	0.0002023221367628385,	2
13687.886680364609,	0.81798989,	0.0002250406978479614,	2
13688.686380386353,	0.82200438,	0.0002510797394787343,	2
13689.485980272293,	0.82599139,	0.0002799571868975503,	2
13690.285580396652,	0.82999176,	0.0003121720491084615,	2
13691.085180282593,	0.83399028,	0.000346491231298775,	2
13691.884780406952,	0.83797884,	0.000384679653723065,	2
13692.684380292892,	0.84196562,	0.000424617068497387,	2
13693.483980417252,	0.84596103,	0.0004676275805433998,	2
13694.283580303192,	0.84996265,	0.0005118224138857268,	2
13695.083180427551,	0.85396141,	0.0005578200188530293,	2
13695.882780313492,	0.8579483,	0.0006034211106261539,	2
13696.682380199432,	0.86196148,	0.0006505888054078521,	2
13697.481980323792,	0.86596078,	0.0006948794158739661,	2
13698.281580209732,	0.86994517,	0.0007369641861180859,	2
13699.081180334091,	0.87395507,	0.0007790283543333432,	2
13699.880780220032,	0.8779394,	0.0008168534305211142,	2
13700.68038034439,	0.88194489,	0.0008525421063004428,	2
13701.479980230331,	0.88594192,	0.0008836004910162676,	2
13702.279580116272,	0.88994992,	0.0009149882819903792,	2
13703.079280138016,	0.89392793,	0.0009438095809138252,	2
13703.878880262375,	0.89793026,	0.0009736154302493246,	2
13704.678580284119,	0.90193409,	0.00100152028754575,	2
13705.47818017006,	0.90591079,	0.001033640199328917,	2
13706.277780056,	0.90992039,	0.001065443285371321,	2
13707.077380180359,	0.91391844,	0.001096295545996051,	2
13707.8769800663,	0.91791391,	0.001125402248702712,	2
13708.676580190659,	0.92189014,	0.001151639360646741,	2
13709.4761800766,	0.92589414,	0.001175176679246583,	2
13710.275780200958,	0.92989892,	0.001193379849188832,	2
13711.075380086899,	0.93391985,	0.001206843145282768,	2
13711.874980211258,	0.93790859,	0.00121507886395292,	2
13712.674580097198,	0.94191104,	0.001221856943837814,	2
13713.474179983139,	0.94589525,	0.001224672886960591,	2
13714.273780107498,	0.94989747,	0.0012271826671768,	2
13715.073379993439,	0.95390505,	0.001228390576012189,	2
13715.872980117798,	0.95790142,	0.001229145364324221,	2
13716.672580003738,	0.96190512,	0.001228689565643678,	2
13717.472180128098,	0.96587956,	0.001229342102719477,	2
13718.271780014038,	0.96987891,	0.001226766280768745,	2
13719.071480035782,	0.973858,	0.001229112393375763,	2
13719.871079921722,	0.97785819,	0.001231260263326229,	2
13720.670680046082,	0.98186219,	0.001234912535561992,	2
13721.470380067825,	0.98586071,	0.001238325492393377,	2
13722.269979953766,	0.98986477,	0.001243154416329204,	2
13723.069580078125,	0.99387854,	0.001246745662559043,	2
13723.869179964066,	0.9978655,	0.001251979882995032,	2
13724.668779850006,	1.0018609,	0.001258743489654386,	2
13725.468379974365,	1.005844,	0.001264379509736468,	2
13726.267979860306,	1.009848,	0.001271902314119187,	2
13727.067579984665,	1.0138565,	0.001277530680520195,	2
13727.867179870605,	1.0178603,	0.00128495964068117,	2
13728.666779994965,	1.0218519,	0.001292699931912234,	2
13729.466379880905,	1.0258542,	0.001299997954376492,	2
13730.265979766846,	1.0298643,	0.001306920718570831,	2
13731.065579891205,	1.0338682,	0.001313005878127251,	2
13731.865179777145,	1.0378793,	0.001318208325885941,	2
13732.664779901505,	1.0418583,	0.001322188914965553,	2
13733.464379787445,	1.0458746,	0.001323752945416777,	2
13734.264079809189,	1.049876,	0.001323959243998692,	2
13735.063679933548,	1.0538836,	0.001321023270816478,	2
13735.863379716873,	1.0578684,	0.001316825825051344,	2
13736.662979841232,	1.0618782,	0.001312019632028504,	2
13737.462579727173,	1.065864,	0.001305612571940881,	2
13738.262179851532,	1.0698718,	0.001299119978897409,	2
13739.061779737473,	1.0738473,	0.001288898706179972,	2
13739.861379861832,	1.0778381,	0.001282198380574964,	2
13740.660979747772,	1.0818272,	0.001274101658913162,	2
13741.460579633713,	1.0858288,	0.001268011777597246,	2
13742.260179758072,	1.0898455,	0.001260210292687413,	2
13743.059779644012,	1.0938408,	0.001252863230369154,	2
13743.859379768372,	1.0978299,	0.001246213553165994,	2
13744.658979654312,	1.1018488,	0.001239683703691162,	2
13745.458579778671,	1.1058446,	0.001233922880506109,	2
13746.258179664612,	1.1098481,	0.001228338700432823,	2
13747.057779788971,	1.1138499,	0.001223336243199417,	2
13747.857379674911,	1.1178496,	0.001218604374599282,	2
13748.656979560852,	1.1218302,	0.001213986555031328,	2
13749.456579685211,	1.1258242,	0.001209815850720798,	2
13750.256279706955,	1.1298331,	0.001206869472028313,	2
13751.055879592896,	1.1338327,	0.001204055517285564,	2
13751.855479717255,	1.1378362,	0.001202038701334429,	2
13752.65517950058,	1.1418316,	0.001199273474174863,	2
13753.454779624939,	1.145825,	0.001197593952015859,	2
13754.25437951088,	1.1498301,	0.00119718818230578,	2
13755.053979635239,	1.1538337,	0.001195731426959303,	2
13755.85357952118,	1.1578348,	0.001195787703191715,	2
13756.653179645538,	1.161845,	0.001195885926040154,	2
13757.452779531479,	1.1658289,	0.00119527592848496,	2
13758.252379655838,	1.1698335,	0.00119545495553837,	2
13759.051979541779,	1.17381,	0.001195551853517647,	2
13759.85157942772,	1.1777912,	0.001196189543035235,	2
13760.651179552078,	1.1817962,	0.001197072436216045,	2
13761.450779438019,	1.1858007,	0.001198946523819119,	2
13762.250379562378,	1.1897926,	0.0012004053157951,	2
13763.049979448318,	1.1937852,	0.001201607898099699,	2
13763.849579572678,	1.1977847,	0.001202912037399757,	2
13764.649279356003,	1.2017883,	0.001205069143515716,	2
13765.448879480362,	1.2057675,	0.001207239676470259,	2
13766.248479366302,	1.2097765,	0.00120945725295717,	2
13767.048179388046,	1.2137678,	0.001210960434531808,	2
13767.847779512405,	1.217777,	0.00121269354764765,	2
13768.647379398346,	1.2217734,	0.00121457582276255,	2
13769.446979522705,	1.2257653,	0.001217221381576024,	2
13770.246579408646,	1.2297925,	0.001219402683476346,	2
13771.046179294586,	1.2337883,	0.001220972053385103,	2
13771.845779418945,	1.2377877,	0.001223038746995371,	2
13772.645379304886,	1.2417934,	0.001224689879447395,	2
13773.444979429245,	1.245791,	0.001226668273003618,	2
13774.244579315186,	1.2497874,	0.001227858710310276,	2
13775.044179439545,	1.2537796,	0.001229827036329867,	2
13775.843779325485,	1.2577831,	0.001231136613339123,	2
13776.643379211426,	1.2617668,	0.001232715570610252,	2
13777.442979335785,	1.2657824,	0.001235037333751811,	2
13778.242579221725,	1.2697878,	0.001236198942562006,	2
13779.042179346085,	1.2737752,	0.001237421163604945,	2
13779.841779232025,	1.2777702,	0.001237936200085228,	2
13780.641379356384,	1.2817558,	0.001238733500865983,	2
13781.440979242325,	1.2857531,	0.001239837011601125,	2
13782.240679264069,	1.289749,	0.001241314770821771,	2
13783.04027915001,	1.2937618,	0.001241544636779108,	2
13783.839879274368,	1.2977508,	0.001242502961552516,	2
13784.639579296112,	1.3017473,	0.001242985023096846,	2
13785.439179182053,	1.3057513,	0.001243963118827872,	2
13786.238779306412,	1.3097492,	0.001244361519064087,	2
13787.038379192352,	1.3137519,	0.001244793959860515,	2
13787.837979078293,	1.3177564,	0.001245243974236716,	2
13788.637579202652,	1.3217542,	0.00124508911865179,	2
13789.437179088593,	1.3257556,	0.001245142917522313,	2
13790.236779212952,	1.3297398,	0.001244409146418867,	2
13791.036379098892,	1.3337412,	0.001244989475202303,	2
13791.835979223251,	1.3377378,	0.00124520865169343,	2
13792.635579109192,	1.3417408,	0.001244613808168912,	2
13793.435179233551,	1.3457483,	0.001244108396255637,	2
13794.234779119492,	1.3497255,	0.001244190248855954,	2
13795.034379005432,	1.3537246,	0.001243954436858817,	2
13795.833979129791,	1.3577131,	0.001244021805179645,	2
13796.633579015732,	1.3617276,	0.001244610429478817,	2
13797.433179140091,	1.3657205,	0.00124496539495433,	2
13798.232779026031,	1.3697168,	0.001245365442055429,	2
13799.032479047775,	1.3737305,	0.001246041044195339,	2
13799.832078933716,	1.3777233,	0.001246670382277874,	2
13800.631679058075,	1.3816987,	0.001247103323225187,	2
13801.431379079819,	1.385695,	0.001248473996866848,	2
13802.23097896576,	1.3896953,	0.001251006394152336,	2
13803.030579090118,	1.3936936,	0.001254209348985947,	2
13803.830178976059,	1.3977038,	0.001257047376846409,	2
13804.629779100418,	1.4016901,	0.001260416359563184,	2
13805.429378986359,	1.4056928,	0.001265041781171487,	2
13806.2289788723,	1.4097017,	0.001269840624822527,	2
13807.028578996658,	1.4136871,	0.001275784902834328,	2
13807.828178882599,	1.4176955,	0.001282239785150274,	2
13808.627779006958,	1.421702,	0.001289875167122239,	2
13809.427378892899,	1.4257009,	0.001298226841542918,	2
13810.226979017258,	1.4297062,	0.001308785192742754,	2
13811.026578903198,	1.4337006,	0.001319388543453311,	2
13811.826178789139,	1.4377251,	0.001331901055205179,	2
13812.625778913498,	1.4417155,	0.001344566846823388,	2
13813.425378799438,	1.4457095,	0.001360064004761252,	2
13814.225078821182,	1.4497242,	0.001376583339924676,	2
13815.024678945541,	1.4536995,	0.001395128632827914,	2
13815.824278831482,	1.4577013,	0.001415136254259444,	2
13816.623978853226,	1.4617225,	0.001437109272778368,	2
13817.423578739166,	1.4656971,	0.001461476720788724,	2
13818.223178863525,	1.4697006,	0.001488340030276876,	2
13819.022778749466,	1.4736897,	0.001517719811839473,	2
13819.822378873825,	1.4776947,	0.001550513235061945,	2
13820.621978759766,	1.4816896,	0.00158443853951554,	2
13821.421578884125,	1.4856639,	0.001623067819554336,	2
13822.221178770065,	1.4896719,	0.001665285812615974,	2
13823.020778656006,	1.4936711,	0.001711611764346186,	2
13823.820378780365,	1.4976693,	0.001761685972479683,	2
13824.619978666306,	1.5016848,	0.001815769562328623,	2
13825.419578790665,	1.5056707,	0.001874665875354547,	2
13826.219178676605,	1.5096669,	0.001939034146684317,	2
13827.018778800964,	1.5136752,	0.002008729348477734,	2
13827.818378686905,	1.5176694,	0.002084143925185876,	2
13828.617978572845,	1.5216554,	0.002165836495087085,	2
13829.417578697205,	1.5256531,	0.002254581542587989,	2
13830.217178583145,	1.5296549,	0.002350517836036979,	2
13831.016878604889,	1.5336369,	0.002454177435066689,	2
13831.816478729248,	1.537634,	0.002567920077494238,	2
13832.616078615189,	1.54164,	0.002690463249298121,	2
13833.415778636932,	1.5456322,	0.002823246274154152,	2
13834.215378522873,	1.5496397,	0.002967896300677675,	2
13835.014978647232,	1.5536444,	0.003123644786511118,	2
13835.814578533173,	1.5576335,	0.003290756723715323,	2
13836.614178657532,	1.5616412,	0.003472173698506636,	2
13837.413778543472,	1.5656394,	0.003669083328644174,	2
13838.213378667831,	1.5696499,	0.0038806699711572,	2
13839.012978553772,	1.573634,	0.004109281573346089,	2
13839.812578439713,	1.5776323,	0.004355198203984095,	2
13840.612178564072,	1.5816419,	0.004620245516398711,	2
13841.411778450012,	1.5856282,	0.004906429891951435,	2
13842.211378574371,	1.5896201,	0.005215334475611094,	2
13843.010978460312,	1.5936311,	0.005547024813345802,	2
13843.810578584671,	1.5976281,	0.005904009528192759,	2
13844.610178470612,	1.6016304,	0.006290662894127178,	2
13845.40977859497,	1.6056321,	0.006704807562057158,	2
13846.149478435516,	1.6093391,	0.007113495182475116,	2
13846.479978561401,	1.6111768,	0.007217484060674906,	2
13846.519978523254,	1.6109629,	0.007142349581394078,	2
13846.93977856636,	1.6088432,	0.006477292367100165,	2
13847.739378452301,	1.6048484,	0.005421725197977796,	2
